
29th Oct 2019

3783 (1572398441, 16202, 41.837187, -71.400001, 116.93)
4755 (1572398509, 12926, 28.490301, 77.092717, 128.95)
8095 (1572398440, 27816, 29.726024, -95.378171, 158.05)
10123 (1572398392, 24047, 28.588948, 77.185276, 160.51)
11551 (1572398470, 11706, 28.597683, 77.1849, 179.5)


30th Oct 2019

1 (1572475782, 16792, 18.082454, -67.039027, 3.54)
(1574010804, 11722, 30.738272, 76.755506, 71.24, 11723, 59.43)
(1574010868, 5540, 0.596617, 101.426911, 71.44, 5541, 72.93)
(1574010834, 4362, 42.705163, 23.374598, 73.06, 4363, 65.7)
(1572579866, 11220, 32.654639, -115.525922, 92.05, 11221, 92.58)
(1574010909, 20378, 42.82766, 74.586895, 92.52, 20379, 98.12)
(1574010862, 10424, -30.52116, 151.666111, 112.21, 10425, 110.64)
(1574010867, 5084, 37.523452, -120.854731, 115.64, 5085, 50.04)
(1574006845, 11252, 32.616286, -115.457818, 129.8, 11253, 133.72)
(1574010855, 10472, -30.516961, 151.659181, 150.8, 10473, 149.76)
(1574010895, 11710, 28.546516, 77.190743, 159.46, 11711, 168.95)
(1574010835, 11578, -30.514388, 151.666435, 167.48, 11579, 180.57)
(1574010898, 1720, -30.516705, 151.657407, 173.2, 1721, 174.67)
(1574010842, 11670, -30.516246, 151.66651, 203.77, 11671, 195.09)
(1574010809, 10452, -30.508542, 151.661741, 223.68, 10453, 229.78)
(1574010840, 11716, 28.5918, 77.2231, 229.99, 11717, 253.38)
(1574010889, 10476, -30.508505, 151.661677, 243.6, 10477, 252.41)
(1574010893, 1732, -30.515002, 151.659095, 248.45, 1733, 213.47)
(1574010837, 1738, -30.496605, 151.660597, 396.15, 1739, 403.96)


2019-11-17

(1574011674, 4362, 42.705163, 23.374598, 70.2, 4363, 63.02)
(1574011644, 11722, 30.738272, 76.755506, 79.67, 11723, 66.8)
(1574011708, 5540, 0.596617, 101.426911, 84.32, 5541, 86.45)
(1572579866, 11220, 32.654639, -115.525922, 92.05, 11221, 92.58)
(1574011749, 20378, 42.82766, 74.586895, 96.93, 20379, 102.43)
(1574011700, 9278, 34.02306, -118.426449, 109.86, 9279, 94.74)
(1574011705, 5084, 37.523452, -120.854731, 115.64, 5085, 50.7)
(1574011702, 10424, -30.52116, 151.666111, 122.57, 10425, 121.52)
(1574006845, 11252, 32.616286, -115.457818, 129.8, 11253, 133.72)
(1574011723, 2790, 51.347149, -1.131429, 135.76, 2791, 130.72)
(1574011695, 10472, -30.516961, 151.659181, 161.02, 10473, 159.34)
(1574011735, 11710, 28.546516, 77.190743, 165.68, 11711, 176.02)
(1574011675, 11578, -30.514388, 151.666435, 181.38, 11579, 196.12)
(1574011737, 1720, -30.516705, 151.657407, 187.67, 1721, 188.27)
(1574011682, 11670, -30.516246, 151.66651, 221.36, 11671, 211.17)
(1574011680, 11716, 28.5918, 77.2231, 235.4, 11717, 260.17)
(1574011649, 10452, -30.508542, 151.661741, 237.77, 10453, 246.43)
(1574011730, 10476, -30.508505, 151.661677, 263.49, 10477, 272.3)
(1574011733, 1732, -30.515002, 151.659095, 268.31, 1733, 229.75)
(1574011677, 1738, -30.496605, 151.660597, 368.18, 1739, 375.17)


Thu Nov 21 00:00:00 2019

(1574390506, 11866, 41.963287, -121.924433, 58.38, 11867, 65.24)
(1574390473, 6234, 33.967605, -118.233431, 58.93, 6235, 51.69)
(1574390517, 10696, 37.809721, -107.664811, 62.61, 10697, 60.83)
(1574390541, 11888, 41.520385, -122.523839, 63.02, 11889, 77.58)
(1574390497, 3340, 44.026517, -121.321241, 63.59, 3341, 63.42)
(1574390540, 5966, 48.114061, -123.444095, 66.58, 5967, 95.46)
(1574390467, 11844, 41.313012, -122.312805, 66.89, 11845, 77.81)
(1574390463, 35898, 12.938894, 77.62314, 67.46, 35899, 87.59)
(1574390469, 20378, 42.82766, 74.586895, 69.94, 20379, 71.98)
(1574390520, 9876, 15.498221, 73.821697, 71.72, 9877, 71.91)
(1574390510, 9578, 16.856831, 96.146523, 74.57, 9579, 48.81)
(1574390468, 6442, 48.427997, -119.460322, 77.24, 6443, 75.68)
(1574361043, 2448, 34.071142, -118.116041, 88.71, 2449, 38.97)
(1572579866, 11220, 32.654639, -115.525922, 92.05, 11221, 92.58)
(1574390542, 9486, 39.09479, -108.684387, 98.15, 9487, 104.45)
(1574127334, 9520, 10.773888, 106.660865, 111.65, 9521, 109.82)
(1574390477, 11722, 30.738272, 76.755506, 157.18, 11723, 134.34)
(1574390505, 11712, 25.039121, 83.597089, 186.22, 11713, 203.96)
(1574390460, 11710, 28.546516, 77.190743, 206.01, 11711, 229.44)
(1574390525, 11716, 28.5918, 77.2231, 221.64, 11717, 245.26)


Fri Nov 22 00:00:00 2019

(1574458172, 10226, 53.259412, 6.043717, 50.24, 10227, 57.71)
(1573709588, 5266, 34.068107, -117.525827, 51.2, 5267, 51.67)
(1574458179, 11178, 51.672674, 19.406061, 51.52, 11179, 40.0)
(1574458158, 6784, 47.714212, -117.485339, 55.21, 6785, 52.96)
(1574458136, 978, 55.939287, 12.325677, 55.86, 979, 44.84)
(1574458172, 9776, 47.259772, -122.435591, 56.81, 9777, 55.69)
(1574423852, 9876, 15.498221, 73.821697, 60.73, 9877, 59.14)
(1574458180, 5202, 37.975897, -122.34475, 67.98, 5203, 71.41)
(1574458111, 1030, 38.24217, 21.731579, 85.23, 1031, 59.1)
(1574361043, 2448, 34.071142, -118.116041, 88.71, 2449, 38.97)
(1572579866, 11220, 32.654639, -115.525922, 92.05, 11221, 92.58)
(1574127334, 9520, 10.773888, 106.660865, 111.65, 9521, 109.82)
(1574458098, 3294, 48.029605, -122.564086, 117.04, 3295, 52.44)
(1574458171, 11710, 28.546516, 77.190743, 130.05, 11711, 142.98)
(1574458149, 20378, 42.82766, 74.586895, 134.97, 20379, 137.06)
(1574458086, 11716, 28.5918, 77.2231, 145.77, 11717, 161.95)
(1574458144, 264, 30.712171, 76.707771, 159.58, 265, 45.47)
(1574458167, 11712, 25.039121, 83.597089, 169.88, 11713, 188.16)
(1574458159, 11722, 30.738272, 76.755506, 228.67, 11723, 193.98)
(1574458120, 7672, 6.214126, -75.571672, 408.36, 7673, 368.28)


22:30:05 22 11 2019

(1574486857, 9936, 40.562709, -105.083952, 73.48, 9937, 75.76)
(1574486904, 9278, 34.02306, -118.426449, 73.71, 9279, 63.8)
(1574486895, 11760, 32.581507, -115.431288, 75.35, 11761, 79.33)
(1574486783, 11412, 5.605705, -0.202365, 80.5, 11413, 67.15)
(1574486887, 11842, 41.794689, -123.373666, 84.59, 11843, 84.61)
(1574486871, 12112, 32.609771, -115.486221, 86.25, 12113, 84.23)
(1574486917, 11232, 32.599796, -115.50465, 86.83, 11233, 89.56)
(1574486900, 11272, 32.587591, -115.5687, 86.95, 11273, 70.36)
(1574486913, 10594, 44.067283, -123.141262, 88.25, 10595, 79.02)
(1574361043, 2448, 34.071142, -118.116041, 88.71, 2449, 38.97)
(1572579866, 11220, 32.654639, -115.525922, 92.05, 11221, 92.58)
